date,state,district,bio_age_5_17,bio_age_17_,total_bio,total_bio_lag_7,total_bio_lag_14,total_bio_roll_mean_7,total_bio_roll_mean_30,total_bio_roll_std_30,capacity_ratio,risk_level,z_score,is_anomaly_z,is_anomaly_if,day,month,weekday,year
2025-11-11,Uttar Pradesh,Aligarh,848,383,1231,179.0,683.0,865.8571428571429,781.0,509.5279762884805,1.5741687979539642,High,0.8814404320630641,0,0,11,11,1,2025
2025-11-12,Uttar Pradesh,Aligarh,638,285,923,708.0,964.0,896.5714285714286,764.1,495.47395282797567,1.2063782512089922,Medium,0.32005707267196265,0,0,12,11,2,2025
2025-11-13,Uttar Pradesh,Aligarh,888,351,1239,1516.0,802.0,857.0,805.3,481.186475431174,1.5366488899913184,High,0.8994445553707887,0,0,13,11,3,2025
2025-11-14,Uttar Pradesh,Aligarh,216,111,327,644.0,707.0,811.7142857142857,787.5,488.8704609466107,0.41471147748890297,Low,-0.9400444336042305,0,0,14,11,4,2025
2025-11-15,Uttar Pradesh,Aligarh,502,209,711,270.0,1473.0,874.7142857142857,783.3,488.97176774852466,0.9065408644651282,Low,-0.1475595223215137,0,0,15,11,5,2025
2025-11-16,Uttar Pradesh,Aligarh,1286,545,1831,675.0,1509.0,1039.857142857143,818.0,525.0686654602622,2.2356532356532357,High,1.9256041397442236,0,0,16,11,6,2025
2025-11-17,Uttar Pradesh,Aligarh,1145,483,1628,1017.0,2040.0,1127.142857142857,841.6333333333333,545.3363077090064,1.932038450888089,High,1.4393454280280178,0,0,17,11,0,2025
2025-11-18,Uttar Pradesh,Aligarh,1140,433,1573,1231.0,179.0,1176.0,868.2,561.2109689983644,1.8097100782328577,High,1.2536219299592684,0,0,18,11,1,2025
2025-11-19,Uttar Pradesh,Aligarh,354,200,554,923.0,708.0,1123.2857142857142,885.9333333333333,541.6134219630455,0.6246241731809983,Low,-0.6117307827227677,0,0,19,11,2,2025
2025-11-25,Uttar Pradesh,Aligarh,1324,667,1991,1239.0,1516.0,1230.7142857142858,950.4,554.4917274964655,2.092705486651251,High,1.8732952238368321,0,0,25,11,1,2025
2025-12-01,Uttar Pradesh,Aligarh,1582,569,2151,327.0,644.0,1491.2857142857142,1022.0,566.4909531492502,2.102639296187683,High,1.9894590279099529,0,0,1,12,0,2025
2025-12-02,Uttar Pradesh,Aligarh,861,317,1178,711.0,270.0,1558.0,1059.6666666666667,536.2560076559262,1.110622250157134,Medium,0.22025502115765497,0,0,2,12,1,2025
2025-12-03,Uttar Pradesh,Aligarh,720,394,1114,1831.0,675.0,1455.5714285714287,1068.1666666666667,534.9850841190167,1.0419329696024942,Medium,0.08551232989751606,0,0,3,12,2,2025
2025-12-04,Uttar Pradesh,Aligarh,859,483,1342,1628.0,1017.0,1414.7142857142858,1095.0,527.561338156226,1.2244525547445255,Medium,0.4673062181611826,0,0,4,12,3,2025
2025-12-05,Uttar Pradesh,Aligarh,348,260,608,1573.0,1231.0,1276.857142857143,1080.9666666666667,534.925485196387,0.561939677747312,Low,-0.8825231860234276,0,0,5,12,4,2025
2025-12-06,Uttar Pradesh,Aligarh,327,152,479,554.0,923.0,1266.142857142857,1068.9,544.5220840332798,0.4477053930273857,Low,-1.0813494398588142,0,0,6,12,5,2025
2025-12-07,Uttar Pradesh,Aligarh,665,433,1098,1991.0,1239.0,1138.5714285714287,1082.7333333333333,539.6298816738642,1.01316437007874,Medium,0.028238666015646337,0,0,7,12,6,2025
2025-12-08,Uttar Pradesh,Aligarh,309,140,449,2151.0,327.0,895.4285714285714,1065.5666666666666,551.5961593307662,0.4209769665906179,Low,-1.115763575724763,0,0,8,12,0,2025
2025-12-09,Uttar Pradesh,Aligarh,934,499,1433,1178.0,711.0,931.8571428571429,1086.6,553.2274957636433,1.3175799926443545,High,0.6250141009743883,0,0,9,12,1,2025
2025-12-10,Uttar Pradesh,Aligarh,625,323,948,1114.0,1831.0,908.1428571428571,1094.6333333333334,549.2608502425254,0.8652529739268002,Low,-0.2664796764456445,0,0,10,12,2,2025
2025-12-11,Uttar Pradesh,Aligarh,743,454,1197,1342.0,1628.0,887.4285714285714,1085.4333333333334,544.9996952439867,1.101770318780106,Medium,0.2043346683862372,0,0,11,12,3,2025
2025-12-12,Uttar Pradesh,Aligarh,724,440,1164,608.0,1573.0,966.8571428571429,1073.9333333333334,539.3646283348556,1.0828578516497147,Medium,0.1666775764805495,0,0,12,12,4,2025
2025-12-13,Uttar Pradesh,Aligarh,600,282,882,479.0,554.0,1024.4285714285713,1035.3333333333333,508.39051873552484,0.8510775168864587,Low,-0.30101332414658427,0,0,13,12,5,2025
2025-12-14,Uttar Pradesh,Aligarh,99,72,171,1098.0,1991.0,892.0,1035.0666666666666,508.857065042458,0.16504729425390902,Low,-1.6947233370095833,0,0,14,12,6,2025
2025-12-15,Uttar Pradesh,Aligarh,567,297,864,449.0,2151.0,951.2857142857143,1040.2666666666667,506.18961510162154,0.8297586273128882,Low,-0.34753603271500244,0,0,15,12,0,2025
2025-12-16,Uttar Pradesh,Aligarh,1031,455,1486,1433.0,1178.0,958.8571428571429,1039.2666666666667,505.2461287082354,1.428479876954627,High,0.8824429620296395,0,0,16,12,1,2025
2025-12-18,Uttar Pradesh,Aligarh,59,33,92,948.0,1114.0,836.5714285714286,1020.8666666666667,529.6015895728665,0.09003131524008351,Low,-1.7505915642175196,0,0,18,12,3,2025
2025-12-19,Uttar Pradesh,Aligarh,1033,458,1491,1197.0,1342.0,878.5714285714286,1061.5666666666666,516.6666158694301,1.4032060733444176,High,0.8295557800498544,0,0,19,12,4,2025
2025-12-20,Uttar Pradesh,Aligarh,154,70,224,1164.0,608.0,744.2857142857143,1046.5333333333333,534.5540025190547,0.21383567746451984,Low,-1.535855076172394,0,0,20,12,5,2025
2025-12-22,Uttar Pradesh,Aligarh,0,1,1,882.0,479.0,618.4285714285714,1012.6666666666666,567.6494385247089,0.0009865175928970734,Low,-1.779069138433182,0,0,22,12,0,2025
2025-12-25,Uttar Pradesh,Aligarh,838,473,1311,171.0,1098.0,781.2857142857143,1015.3333333333334,568.8970171233982,1.2899311249590029,Medium,0.5188071840752357,0,0,25,12,3,2025
2025-12-26,Uttar Pradesh,Aligarh,503,443,946,864.0,449.0,793.0,1016.1,568.7837811111691,0.9300953691869039,Low,-0.12302912494857937,0,0,26,12,4,2025
2025-12-27,Uttar Pradesh,Aligarh,667,465,1132,1486.0,1433.0,742.4285714285714,1012.5333333333333,567.6722423305456,1.1168848253634152,Medium,0.21008000351321118,0,0,27,12,5,2025
2025-12-28,Uttar Pradesh,Aligarh,222,135,357,92.0,948.0,780.2857142857143,1013.5333333333333,566.4480822502653,0.3518859245630175,Low,-1.156992778493131,0,0,28,12,6,2025
2025-12-29,Uttar Pradesh,Aligarh,337,209,546,1491.0,1197.0,645.2857142857143,1008.0333333333333,570.2749780366122,0.541111955336791,Low,-0.8087757228949073,0,0,29,12,0,2025
2025-03-01,Uttar Pradesh,Allahabad,16248,7838,24086,,,24086.0,24086.0,0.0,0.9999584838294515,Low,0.0,0,1,1,3,5,2025
2025-04-01,Uttar Pradesh,Allahabad,27810,9107,36917,,,30501.5,30501.5,9072.887109404592,1.2102942381771986,Medium,0.7070288535274681,0,1,1,4,1,2025
2025-05-01,Uttar Pradesh,Allahabad,25207,8293,33500,,,31501.0,31501.0,6644.97110603199,1.0634245444733668,Medium,0.30078373319824936,0,1,1,5,3,2025
2025-06-01,Uttar Pradesh,Allahabad,20845,8482,29327,,,30957.5,30957.5,5533.413322715013,0.9473004183019204,Low,-0.2946111728424589,0,1,1,6,6,2025
2025-07-01,Uttar Pradesh,Allahabad,28098,12988,41086,,,32983.2,32983.2,6594.035160658457,1.2456266939928815,Medium,1.2286211980090502,0,1,1,7,1,2025
2025-09-01,Uttar Pradesh,Allahabad,846,434,1280,,,27699.333333333332,27699.333333333332,14223.238782593318,0.0462088302186496,Low,-1.857346023019774,0,0,1,9,0,2025
2025-09-02,Uttar Pradesh,Allahabad,949,423,1372,,,23938.285714285714,23938.285714285714,16358.548903802415,0.05731165149932866,Low,-1.3793953517288413,0,0,2,9,1,2025
2025-09-03,Uttar Pradesh,Allahabad,859,445,1304,24086.0,,20683.714285714286,21109.0,17129.27636700228,0.06177167219327333,Low,-1.1561401331592052,0,0,3,9,2,2025
2025-09-04,Uttar Pradesh,Allahabad,783,410,1193,36917.0,,15580.285714285714,18896.11111111111,17343.802649970134,0.06313134282723991,Low,-1.0206579727871157,0,0,4,9,3,2025
2025-09-05,Uttar Pradesh,Allahabad,168,143,311,33500.0,,10839.0,17037.6,17375.99123439517,0.01825267334170648,Low,-0.9625717003811444,0,0,5,9,4,2025
2025-09-06,Uttar Pradesh,Allahabad,816,349,1165,29327.0,,6815.857142857143,15594.636363636364,17164.968652885604,0.0747003823913449,Low,-0.8405955210229711,0,0,6,9,5,2025
2025-09-07,Uttar Pradesh,Allahabad,114,87,201,41086.0,,975.1428571428571,14311.833333333334,16958.715982876733,0.014043341057559066,Low,-0.8320206156506539,0,0,7,9,6,2025
2025-09-08,Uttar Pradesh,Allahabad,835,391,1226,1280.0,,967.4285714285714,13305.23076923077,16637.420989814127,0.09213728675403657,Low,-0.7259842010624417,0,0,8,9,0,2025
2025-09-09,Uttar Pradesh,Allahabad,678,346,1024,1372.0,,917.7142857142857,12428.0,16318.230678034257,0.08238796363343792,Low,-0.6988074514658233,0,0,9,9,1,2025
2025-09-10,Uttar Pradesh,Allahabad,987,541,1528,1304.0,24086.0,949.7142857142857,11701.333333333334,15974.510534270643,0.1305722505483237,Low,-0.6368080263544326,0,0,10,9,2,2025
2025-09-11,Uttar Pradesh,Allahabad,1028,465,1493,1193.0,36917.0,992.5714285714286,11063.3125,15642.435350540314,0.13493834343525637,Low,-0.6117781859001609,0,0,11,9,3,2025
2025-09-12,Uttar Pradesh,Allahabad,1357,431,1788,311.0,33500.0,1203.5714285714287,10517.70588235294,15311.877549653673,0.1699828876287622,Low,-0.5700891850043154,0,0,12,9,4,2025
2025-09-13,Uttar Pradesh,Allahabad,998,289,1287,1165.0,29327.0,1221.0,10004.888888888889,15013.189835799438,0.12862425460562113,Low,-0.5806433103771064,0,0,13,9,5,2025
2025-09-14,Uttar Pradesh,Allahabad,239,85,324,201.0,41086.0,1238.5714285714287,9495.368421052632,14758.26844032609,0.03411830561267188,Low,-0.6213972229134413,0,0,14,9,6,2025
2025-09-15,Uttar Pradesh,Allahabad,1507,449,1956,1226.0,1280.0,1342.857142857143,9118.4,14463.232412969754,0.2144877952496875,Low,-0.49518009635807814,0,0,15,9,0,2025
2025-09-16,Uttar Pradesh,Allahabad,1913,480,2393,1024.0,1372.0,1538.4285714285713,8798.142857142857,14173.203400380993,0.27195830762736634,Low,-0.4518873248969103,0,0,16,9,1,2025
2025-09-17,Uttar Pradesh,Allahabad,1548,499,2047,1528.0,1304.0,1612.5714285714287,8491.272727272728,13906.319389748565,0.2410426591018573,Low,-0.46337274255907024,0,0,17,9,2,2025
2025-09-18,Uttar Pradesh,Allahabad,1609,460,2069,1493.0,1193.0,1694.857142857143,8212.04347826087,13652.426356040693,0.2519163578613023,Low,-0.4499268768196783,0,0,18,9,3,2025
2025-09-19,Uttar Pradesh,Allahabad,1619,442,2061,1788.0,311.0,1733.857142857143,7955.75,13411.240033611,0.2590253558299557,Low,-0.4395052567824456,0,0,19,9,4,2025
2025-09-20,Uttar Pradesh,Allahabad,1384,416,1800,1287.0,1165.0,1807.142857142857,7709.52,13186.46526784187,0.23344729019573257,Low,-0.44811644087591174,0,0,20,9,5,2025
2025-10-13,Uttar Pradesh,Allahabad,4,2,6,324.0,201.0,1761.7142857142858,7413.2307692307695,13008.075246730983,0.0008092545520568553,Low,-0.5693894937760555,0,0,13,10,0,2025
2025-10-15,Uttar Pradesh,Allahabad,754,425,1179,1956.0,1226.0,1650.7142857142858,7182.333333333333,12811.76848718516,0.16412993039443155,Low,-0.4685430271636951,0,0,15,10,2,2025
2025-10-16,Uttar Pradesh,Allahabad,641,379,1020,2393.0,1024.0,1454.5714285714287,6962.25,12626.097064545847,0.14648332316088034,Low,-0.47059509954069734,0,0,16,10,3,2025
2025-10-17,Uttar Pradesh,Allahabad,687,387,1074,2047.0,1528.0,1315.5714285714287,6759.206896551724,12446.701730003211,0.158870877243096,Low,-0.4567274361056093,0,0,17,10,4,2025
2025-10-18,Uttar Pradesh,Allahabad,707,371,1078,2069.0,1493.0,1174.0,6569.833333333333,12274.126125459119,0.16405833861762842,Low,-0.44739526724234985,0,0,18,10,5,2025
2025-10-19,Uttar Pradesh,Allahabad,781,408,1189,2061.0,1788.0,1049.4285714285713,5806.6,11852.007703047757,0.20473173083545698,Low,-0.3895720070115773,0,0,19,10,6,2025
2025-10-20,Uttar Pradesh,Allahabad,16,21,37,1800.0,1287.0,797.5714285714286,4577.266666666666,10328.61107240743,0.008081661181815535,Low,-0.43953897536323283,0,0,20,10,0,2025
2025-10-21,Uttar Pradesh,Allahabad,17,28,45,6.0,324.0,803.1428571428571,3462.1,8789.560874637904,0.012994138199878722,Low,-0.38872377414037934,0,0,21,10,1,2025
2025-10-22,Uttar Pradesh,Allahabad,4,3,7,1179.0,1956.0,635.7142857142857,2484.766666666667,7321.965727596099,0.0028160326123395866,Low,-0.33835562787483375,0,0,22,10,2,2025
2025-10-23,Uttar Pradesh,Allahabad,30,15,45,1020.0,2393.0,496.42857142857144,1116.7333333333333,706.5231007928419,0.04026005010139568,Low,-1.5147679731338268,0,0,23,10,3,2025
2025-10-24,Uttar Pradesh,Allahabad,623,327,950,1074.0,2047.0,478.7142857142857,1105.7333333333333,706.4624319919645,0.858382025179206,Low,-0.22012947442996122,0,0,24,10,4,2025
2025-10-25,Uttar Pradesh,Allahabad,428,303,731,1078.0,2069.0,429.14285714285717,1084.3666666666666,707.8236914379376,0.6735051134793159,Low,-0.49852547387322516,0,0,25,10,5,2025
2025-10-26,Uttar Pradesh,Allahabad,1054,650,1704,1189.0,2061.0,502.7142857142857,1097.7,715.8257903071631,1.5509238190588877,High,0.8458122017906159,0,0,26,10,6,2025
2025-10-27,Uttar Pradesh,Allahabad,674,376,1050,37.0,1800.0,647.4285714285714,1092.9333333333334,715.6454011797981,0.9598391126820647,Low,-0.05990875440301879,0,0,27,10,0,2025
2025-10-28,Uttar Pradesh,Allahabad,638,371,1009,45.0,6.0,785.1428571428571,1116.2,700.5339539876453,0.9031507339778017,Low,-0.15280799937145728,0,0,28,10,1,2025
2025-10-29,Uttar Pradesh,Allahabad,821,480,1301,7.0,1179.0,970.0,1120.7333333333333,701.3002669097775,1.1598121954118625,Medium,0.2566803334133219,0,0,29,10,2,2025
2025-10-30,Uttar Pradesh,Allahabad,758,464,1222,45.0,1020.0,1138.142857142857,1154.7666666666667,679.5647026276309,1.0573068381737951,Medium,0.09879050893140409,0,0,30,10,3,2025
2025-10-31,Uttar Pradesh,Allahabad,546,381,927,950.0,1074.0,1134.857142857143,1144.8,680.6756481107163,0.8090417175772386,Low,-0.31950679271533156,0,0,31,10,4,2025
2025-11-01,Uttar Pradesh,Allahabad,1078,799,1877,731.0,1078.0,1298.5714285714287,1173.2333333333333,693.1569799478931,1.5984897947597014,High,1.0138436794505687,0,0,1,11,5,2025
2025-11-02,Uttar Pradesh,Allahabad,1273,828,2101,1704.0,1189.0,1355.2857142857142,1192.3333333333333,710.9362129266478,1.760614525139665,High,1.2763315732055456,0,0,2,11,6,2025
2025-11-03,Uttar Pradesh,Allahabad,1049,793,1842,1050.0,37.0,1468.4285714285713,1203.9666666666667,718.8373027438137,1.5286729923372706,High,0.886357696247934,0,0,3,11,0,2025
2025-11-04,Uttar Pradesh,Allahabad,78,109,187,1009.0,45.0,1351.0,1150.6,733.2678675062413,0.16238277179576244,Low,-1.3123276159048447,0,0,4,11,1,2025
2025-11-05,Uttar Pradesh,Allahabad,684,429,1113,1301.0,7.0,1324.142857142857,1144.8,732.8397952602946,0.9713737126898238,Low,-0.04333370880863775,0,0,5,11,2,2025
2025-11-06,Uttar Pradesh,Allahabad,1308,747,2055,1222.0,45.0,1443.142857142857,1202.5,734.1296394957202,1.7075197341088493,High,1.1596594045436568,0,0,6,11,3,2025
2025-11-07,Uttar Pradesh,Allahabad,497,348,845,927.0,950.0,1431.4285714285713,1165.4666666666667,722.7424653804957,0.7244098988398011,Low,-0.44279102304462215,0,0,7,11,4,2025
2025-11-08,Uttar Pradesh,Allahabad,462,283,745,1877.0,731.0,1269.7142857142858,1110.5333333333333,688.0198339829543,0.6702453067834223,Low,-0.5305120626504001,0,0,8,11,5,2025
2025-11-09,Uttar Pradesh,Allahabad,673,394,1067,2101.0,1704.0,1122.0,1077.8666666666666,664.900289819615,0.9890008033121177,Low,-0.016318759479155988,0,0,9,11,6,2025
2025-11-10,Uttar Pradesh,Allahabad,899,485,1384,1842.0,1050.0,1056.5714285714287,1055.0333333333333,641.0231844390769,1.3105646917710931,High,0.5123906342324358,0,0,10,11,0,2025
2025-11-11,Uttar Pradesh,Allahabad,1098,764,1862,187.0,1009.0,1295.857142857143,1048.4,631.2089440386533,1.774347246045359,High,1.2869163077677945,0,0,11,11,1,2025
2025-11-12,Uttar Pradesh,Allahabad,770,462,1232,1113.0,1301.0,1312.857142857143,1029.4666666666667,616.2279433463144,1.19557482046969,Medium,0.32813377216088846,0,0,12,11,2,2025
2025-11-13,Uttar Pradesh,Allahabad,1018,504,1522,2055.0,1222.0,1236.7142857142858,1080.0,591.0500883144007,1.4079555966697503,High,0.7465584563265558,0,0,13,11,3,2025
2025-11-14,Uttar Pradesh,Allahabad,183,121,304,845.0,927.0,1159.4285714285713,1050.8333333333333,607.3606031829522,0.28901917287276185,Low,-1.2276162023409958,0,0,14,11,4,2025
2025-11-15,Uttar Pradesh,Allahabad,585,351,936,745.0,1877.0,1186.7142857142858,1048.0333333333333,607.7011790250326,0.8922500079438214,Low,-0.18405309073456874,0,0,15,11,5,2025
2025-11-16,Uttar Pradesh,Allahabad,1426,750,2176,1067.0,2101.0,1345.142857142857,1084.7666666666667,641.6808575829691,2.0041138366131457,High,1.6979396857054465,0,0,16,11,6,2025
2025-11-17,Uttar Pradesh,Allahabad,1143,653,1796,1384.0,1842.0,1404.0,1108.7,654.6780809337375,1.6184554384067766,High,1.0482278117658446,0,0,17,11,0,2025
2025-11-18,Uttar Pradesh,Allahabad,960,691,1651,1862.0,187.0,1373.857142857143,1124.1,662.0247078417939,1.4674251177673097,High,0.7946913497614709,0,0,18,11,1,2025
2025-11-19,Uttar Pradesh,Allahabad,510,359,869,1232.0,1113.0,1322.0,1151.8333333333333,631.6437277852791,0.7537949978314299,Low,-0.4470657352811496,0,0,19,11,2,2025
2025-11-25,Uttar Pradesh,Allahabad,1232,759,1991,1522.0,2055.0,1389.0,1216.7,613.7260508705416,1.6350496838301716,High,1.2595854672231288,0,0,25,11,1,2025
2025-12-01,Uttar Pradesh,Allahabad,1244,668,1912,304.0,845.0,1618.7142857142858,1280.2,581.9773309958154,1.4923509210115515,High,1.0837471140100559,0,0,1,12,0,2025
2025-12-02,Uttar Pradesh,Allahabad,866,518,1384,936.0,745.0,1682.7142857142858,1324.8333333333333,533.2891486725222,1.0438717787554996,Medium,0.11073903861545824,0,0,2,12,1,2025
2025-12-03,Uttar Pradesh,Allahabad,681,587,1268,2176.0,1067.0,1553.0,1335.4333333333334,528.7226431062346,0.9487940538248572,Low,-0.12729932203371908,0,0,3,12,2,2025
2025-12-04,Uttar Pradesh,Allahabad,855,653,1508,1796.0,1384.0,1511.857142857143,1361.3333333333333,516.9938526501745,1.106924394421336,Medium,0.2831436433391761,0,0,4,12,3,2025
2025-12-05,Uttar Pradesh,Allahabad,302,336,638,1651.0,1862.0,1367.142857142857,1325.8,529.1212233178959,0.48085619535725055,Low,-1.2974390945814849,0,0,5,12,4,2025
2025-12-06,Uttar Pradesh,Allahabad,309,292,601,869.0,1232.0,1328.857142857143,1310.8333333333333,543.3503399777462,0.4581374666497269,Low,-1.3040009001599084,0,0,6,12,5,2025
2025-12-07,Uttar Pradesh,Allahabad,565,507,1072,1991.0,1522.0,1197.5714285714287,1312.9333333333334,542.264214346502,0.8158709219138465,Low,-0.4434920007075278,0,0,7,12,6,2025
2025-12-08,Uttar Pradesh,Allahabad,395,406,801,1912.0,304.0,1038.857142857143,1296.2666666666667,550.2683942832223,0.6174520787296367,Low,-0.8984129542028779,0,0,8,12,0,2025
2025-12-09,Uttar Pradesh,Allahabad,614,638,1252,1384.0,936.0,1020.0,1297.2666666666667,550.1560238465285,0.9643627400636746,Low,-0.08213040356657941,0,0,9,12,1,2025
2025-12-10,Uttar Pradesh,Allahabad,468,507,975,1268.0,2176.0,978.1428571428571,1298.8666666666666,549.1108633325282,0.7500769309672788,Low,-0.5887298147589884,0,0,10,12,2,2025
2025-12-11,Uttar Pradesh,Allahabad,634,617,1251,1508.0,1796.0,941.4285714285714,1278.0,538.1689902520163,0.9781078967943706,Low,-0.05007706394126962,0,0,11,12,3,2025
2025-12-12,Uttar Pradesh,Allahabad,609,600,1209,638.0,1651.0,1023.0,1248.2666666666667,515.2856545131406,0.9677677570841561,Low,-0.0760560870196854,0,0,12,12,4,2025
2025-12-13,Uttar Pradesh,Allahabad,498,471,969,601.0,869.0,1075.5714285714287,1219.1666666666667,505.15023940182914,0.7941538041251195,Low,-0.49425377524727626,0,0,13,12,5,2025
2025-12-14,Uttar Pradesh,Allahabad,95,84,179,1072.0,1991.0,948.0,1218.9,505.7156997418871,0.14673333879826214,Low,-2.0522356037709284,0,0,14,12,6,2025
2025-12-15,Uttar Pradesh,Allahabad,674,470,1144,801.0,1912.0,997.0,1219.9333333333334,505.5234864991023,0.9369880965381675,Low,-0.1499107847064619,0,0,15,12,0,2025
2025-12-16,Uttar Pradesh,Allahabad,942,612,1554,1252.0,1384.0,1040.142857142857,1203.2333333333333,484.8378103023317,1.290447587676807,Medium,0.721983055308907,0,0,16,12,1,2025
2025-12-18,Uttar Pradesh,Allahabad,42,24,66,975.0,1268.0,910.2857142857143,1177.2666666666667,523.9670911837759,0.05601448455358153,Low,-2.1168311029950715,0,0,18,12,3,2025
2025-12-19,Uttar Pradesh,Allahabad,734,505,1239,1251.0,1508.0,908.5714285714286,1193.7333333333333,517.6380664286594,1.0370515038223314,Medium,0.08727987704098317,0,0,19,12,4,2025
2025-12-20,Uttar Pradesh,Allahabad,174,158,332,1209.0,638.0,783.2857142857143,1169.2333333333333,540.7224211936457,0.28370410459452533,Low,-1.5455024576766658,0,0,20,12,5,2025
2025-12-23,Uttar Pradesh,Allahabad,1,0,1,969.0,601.0,645.0,1123.1333333333334,579.3554524036122,0.0008895741904874865,Low,-1.9335276832256556,0,0,23,12,1,2025
2025-12-25,Uttar Pradesh,Allahabad,819,603,1422,179.0,1072.0,822.5714285714286,1108.4666666666667,565.4071912824704,1.2816969114289147,Medium,0.5535475858338326,0,0,25,12,3,2025
2025-12-26,Uttar Pradesh,Allahabad,588,524,1112,1144.0,801.0,818.0,1104.4666666666667,564.9273821707936,1.0059100229164153,Medium,0.013311484071395907,0,0,26,12,4,2025
2025-12-27,Uttar Pradesh,Allahabad,660,565,1225,1554.0,1252.0,771.0,1094.5666666666666,559.9384007581435,1.118142818024158,Medium,0.23252701750681454,0,0,27,12,5,2025
2025-12-28,Uttar Pradesh,Allahabad,190,175,365,66.0,975.0,813.7142857142857,1096.6,557.0720005466193,0.33254373177842567,Low,-1.3109419560261288,0,0,28,12,6,2025
2025-12-29,Uttar Pradesh,Allahabad,314,250,564,1239.0,1251.0,717.2857142857143,1084.2,564.8559413537824,0.5197198673055657,Low,-0.9193152567338025,0,0,29,12,0,2025
2025-03-01,Uttar Pradesh,Ambedkar Nagar,4518,4307,8825,,,8825.0,8825.0,0.0,0.9998866983911171,Low,0.0,0,0,1,3,5,2025
2025-04-01,Uttar Pradesh,Ambedkar Nagar,5206,4034,9240,,,9032.5,9032.5,293.4493141924172,1.0228593568384348,Medium,0.7047053261750936,0,0,1,4,1,2025
